ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435418";"MATERIAL GASOTERAPIA, MODELO:MICRONEBULIZADOR, SAÍDA:P/ OXIGÊNIO, TIPO MÁSCARA:MÁSCARA EM PLÁSTICO, TAMANHO:ADULTO, TIPO FRASCO:FRASCO PLÁSTICO GRADUADO, C/ TAMPA, VOLUME:CERCA DE 10 ML, TIPO EXTENSÃO:EXTENSOR EM PVC C/ CONECTORES, COMPRIMENTO EXTENSÃO:CERCA DE 1,5 M, ESTERILIDADE :ESTERILIZÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"60";"6.16";"369.6"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"25/02/2026";"620078";"<LABEL>LUVA CIR&#218;RGICA</LABEL><SPAN CLASS=""NG-STAR-INSERTED"">MATERIAL: BORRACHA NATURAL - L&#193;TEX<P CLASS=""PB-0 MB-0"">SUPERF&#205;CIE: SUPERF&#205;CIE LISA</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">FORMATO: ANAT&#212;MICO</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">P&#211;: COM P&#211; BIOABSORV&#205;VEL</P><P CLASS=""PB-0 MB-0"">COR: C/ COR</P><P CLASS=""PB-0 MB-0"">TAMANHO: N&#186; 8,0</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">APRESENTA&#199;&#195;O: EM PAR</P><P CLASS=""PB-0 MB-0"">ESTERILIDADE: EST&#201;RIL, USO &#218;NICO</P><P CLASS=""PB-0 MB-0"">EMBALAGEM: EMBALAGEM INDIVIDUAL</P>";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"00.659.050/0001-85";"CENTER MED COMERCIAL LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"4000";"0.46";"1840.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"439629";"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:60 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA, NUMERADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"03.426.484/0002-04";"SALDANHA RODRIGUES LTDA";"3000";"0.59";"1770.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"25/02/2026";"487022";"FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:0 / 1-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA ROBUSTA, COMPRIMENTO AGULHA:CERCA DE 35 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"00.659.050/0001-85";"CENTER MED COMERCIAL LTDA";"02.400.787/0001-04";"A C E INDUSTRIA E COMERCIO LTDA";"60";"44.69";"2681.4"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435930";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 14, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.41";"20.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"25/02/2026";"446031";"EMBALAGEM P/ ESTERILIZAÇÃO, MATERIAL:PAPEL GRAU CIRÚRGICO, COMPOSIÇÃO:C/ FILME POLÍMERO MULTILAMINADO, GRAMATURA / ESPESSURA:CERCA DE 60 G/M2, APRESENTAÇÃO:ROLO, COMPONENTES ADICIONAIS:TERMOSSELANTE, TAMANHO:CERCA DE 25 CM, COMPONENTES:C/ INDICADOR QUÍMICO, TIPO USO:USO ÚNICO";"ROLO";;;"Pregão";"ADMINISTRATIVA";"100.0";"M";"ROLO 100.00 M";"00.659.050/0001-85";"CENTER MED COMERCIAL LTDA";"03.431.790/0001-58";"RAQUEL NOGUEIRA SOROCABA LTDA";"100";"20.5";"2050.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"618921";"<LABEL>SONDA TRATO URIN&#193;RIO</LABEL><SPAN CLASS=""NG-STAR-INSERTED"">MODELO: URETRAL<P CLASS=""PB-0 MB-0"">MATERIAL: PVC</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">CALIBRE: 6 FRENCH</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">CONECTOR: CONECTOR PADR&#195;O C/ TAMPA</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">COMPRIMENTO: CERCA 40 CM</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">TIPO PONTA: PONTA DISTAL CIL&#205;NDRICA FECHADA</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">COMPONENTES: C/ ORIF&#205;CIOS LATERAIS</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">ESTERILIDADE: EST&#201;RIL, DESCART&#193;VEL</P><SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">EMBALAGEM: EMBALAGEM INDIVIDUAL</P>";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"1500";"0.33";"495.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"25/02/2026";"479748";"ESPÉCULO USO MÉDICO, APLICAÇÃO:VAGINAL, MODELO:COLLIN, TAMANHO:MÉDIO, TRAVAMENTO:C/ TRAVA TIPO ROSCA, MATERIAL:POLÍMERO, ESTERILIDADE:ESTÉRIL, USO ÚNICO, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"00.659.050/0001-85";"CENTER MED COMERCIAL LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"1500";"0.74";"1110.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451389";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:9,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAL:C/ GUIA, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"30";"2.84";"85.2"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"438398";"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:PVC, CALIBRE:Nº 14, TAMANHO:CURTA, COMPRIMENTO:CERCA 50 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"100";"0.39";"39.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"445300";"LÂMINA BISTURI, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:Nº 11, TIPO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALADA INDIVIDUALMENTE";"CAIXA";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"20";"14.94";"298.8"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"299242";"LÂMINA BISTURI, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:Nº 21, TIPO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALADA INDIVIDUALMENTE";"CAIXA";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"20";"13.53";"270.6"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"604284";"FIO DE SUTURA S/ AGULHA, MATERIAL:NYLON / POLIAMIDA PRETO, MODELO:MONOFILAMENTAR, DIâMETRO:0 / 1-0, COMPRIMENTO:8 X CERCA DE 60 CM, ESTERILIDADE:ESTÉRIL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"33.348.467/0001-86";"SHALON FIOS CIRURGICOS LTDA";"100";"13.92";"1392.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"438409";"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:8 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"1500";"0.3";"450.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435904";"SONDA TRATO DIGESTIVO, APLICAÇÃO:ORO OU NASOGÁSTRICA, MODELO:LEVINE, MATERIAL:PVC, CALIBRE:Nº 8, TAMANHO:CURTA, COMPRIMENTO:CERCA 50 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL FECHADA, C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"80";"0.38";"30.4"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435928";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 10, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.42";"21.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435931";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 16, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.4";"20.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451390";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:8,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAL:C/ GUIA, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"2.77";"138.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451386";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:7,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAL:C/ GUIA, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"2.38";"119.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451396";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:8,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAL:C/ GUIA, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"2.67";"133.5"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451391";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:7,0, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ADICIONAL:C/ GUIA, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"60";"2.83";"169.8"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"269843";"LIDOCAÍNA CLORIDRATO, DOSAGEM:2%, APRESENTAÇÃO:INJETÁVEL";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"44.734.671/0004-02";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"500";"3.01";"1505.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"366902";"LÂMINA BISTURI, MATERIAL:AÇO INOXIDÁVEL, TAMANHO:Nº 24, TIPO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALADA INDIVIDUALMENTE";"CAIXA";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"10";"15.69";"156.9"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435933";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 20, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.46";"23.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"397505";"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:22 G X 1"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL:COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"CAIXA";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"150";"4.18";"627.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"436005";"SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:BORRACHA, CALIBRE:8 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 30 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"200";"1.26";"252.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"451232";"TUBO ENDOTRAQUEAL, MATERIAL:PVC, MODELO:CURVA MAGILL, CALIBRE:2,5, TIPO PONTA:C/ PONTA DISTAL ATRAUMÁTICA E ORIFÍCIO MURPHY, COMPONENTE 1:BALÃO ALTO VOLUME E BAIXA PRESSÃO, COMPONENTE 2:RADIOPACO, GRADUADO, TIPO CONECTOR:CONECTOR PADRÃO, ESTERILIDADE:ESTÉRIL, USO ÚNICO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"20";"2.73";"54.6"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435932";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 18, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.46";"23.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"435929";"SONDA TRATO DIGESTIVO, APLICAÇÃO:RETAL, MATERIAL:PVC, CALIBRE:Nº 12, COMPRIMENTO:CERCA 40 CM, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTES:PONTA DISTAL SEMI ABERTA C/ ORIFÍCIO LATERAL, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"50";"0.42";"21.0"
"2026";"FUNDO MUNICIPAL DE SAUDE";"MUNICIPAL";"11.402.080/0001-28";"CARIRA";"SE";"10/02/2026";"24/02/2026";"397507";"AGULHA HIPODÉRMICA, MATERIAL:AÇO INOXIDÁVEL SILICONIZADO, DIMENSÃO:23 G X 1"", TIPO PONTA:BISEL CURTO TRIFACETADO, TIPO CONEXÃO:CONECTOR LUER LOCK EM PLÁSTICO, TIPO FIXAÇÃO:PROTETOR PLÁSTICO, CARACTERÍSTICA ADICIONAL:COM SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"CAIXA";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"CAIXA 100.00 UN";"35.153.207/0001-80";"ESSENCIA HOSPITALAR LTDA";"37.820.994/0001-00";"MEDIX BRASIL INDUSTRIA DE DESCARTAVEIS HOSPITALARES LTDA";"150";"5.01";"751.5"
